WKT,id,index
"POLYGON ((525832.12542454 164816.04787511,525689.588069607 164703.022356969,525724.652544755 164509.24371163,525902.255417333 164428.494865899,526044.789406484 164541.523594349,526009.723611578 164735.297775403,525832.12542454 164816.04787511))",118,89194ac1493ffff
"POLYGON ((540354.609299249 178102.291281535,540212.467986783 177989.59157105,540247.579832447 177796.1574521,540424.834545231 177715.426266841,540566.97397437 177828.128989397,540531.861808894 178021.559666205,540354.609299249 178102.291281535))",119,89194ad2157ffff
"POLYGON ((522158.892249805 187809.89041625,522016.424361462 187697.249433594,522051.460268002 187503.747948078,522228.965591526 187422.891473355,522371.430691341 187535.535771674,522336.393225008 187729.033076065,522158.892249805 187809.89041625))",120,89195da426bffff
"POLYGON ((529624.24018401 189733.000720356,529481.93560266 189620.432307433,529516.992596661 189427.036790795,529694.355217846 189346.213584768,529836.656894675 189458.785383704,529801.59885484 189652.177002778,529624.24018401 189733.000720356))",121,89195da6ec7ffff
"POLYGON ((508598.084275563 185279.747614457,508455.303374204 185166.967104938,508490.288074617 184973.278579243,508668.05492727 184892.374566667,508810.832341958 185005.158289736,508775.846442194 185198.842814609,508598.084275563 185279.747614457))",122,89195dac31bffff
"POLYGON ((537097.704134843 199622.06855914,536955.624836471 199509.726605879,536990.70494819 199316.560131811,537167.864805426 199235.73965582,537309.938842345 199348.079889916,537274.857982416 199541.242524934,537097.704134843 199622.06855914))",123,89195db696bffff
"POLYGON ((542260.83851115 172975.057080919,542118.704618784 172862.282064109,542153.824828543 172668.800639209,542331.080724807 172588.098421952,542473.21193996 172700.876886244,542438.089936083 172894.354120411,542260.83851115 172975.057080919))",124,89194ad2837ffff
"POLYGON ((524894.678422699 173597.745009978,524752.176555137 173484.871150791,524787.229560093 173291.205268488,524964.786007956 173210.417484789,525107.284716696 173323.294649639,525072.230541279 173516.956452956,524894.678422699 173597.745009978))",125,89194adae33ffff
"POLYGON ((517119.980276673 178735.091686237,516977.344601408 178622.256141105,517012.367425941 178428.57196887,517190.026627812 178347.72781305,517332.659626837 178460.566373325,517297.635839723 178654.246482394,517119.980276673 178735.091686237))",126,89194adb06fffff
"POLYGON ((550577.624356785 185323.767898003,550435.745770947 185211.262257576,550470.883373721 185018.043943704,550647.900530117 184937.335233367,550789.776197788 185049.844267426,550754.637627232 185243.058618316,550577.624356785 185323.767898003))",127,89194e6f487ffff
"POLYGON ((551423.619386282 182457.11725109,551281.740991455 182344.560391282,551316.882547513 182151.297350801,551493.904291961 182070.594595219,551635.783559585 182183.157237993,551600.639907076 182376.415740514,551423.619386282 182457.11725109))",128,89194e6f53bffff
"POLYGON ((540644.605696457 163055.970759581,540502.370356522 162943.011134031,540537.487144479 162749.371845339,540714.840467011 162668.696943578,540857.07294802 162781.660173479,540821.954965451 162975.294700914,540644.605696457 163055.970759581))",129,89194ad50abffff
"POLYGON ((524231.29440985 164654.681027376,524088.722239686 164541.643187703,524123.779218546 164347.839917549,524301.409985748 164267.080134877,524443.979445498 164380.122245291,524408.920852601 164573.920330897,524231.29440985 164654.681027376))",130,89194ad8927ffff
"POLYGON ((508612.28684184 189716.506610259,508469.534379237 189603.811242141,508504.513702202 189410.187638124,508682.246455747 189329.262212079,508824.995833587 189441.95991051,508790.015326447 189635.579619846,508612.28684184 189716.506610259))",131,89195dac683ffff
"POLYGON ((545560.958537475 173601.908247353,545418.90159691 173489.163413264,545454.036547298 173295.725477136,545631.230089807 173215.036344319,545773.284213216 173327.784404016,545738.147469026 173521.21814888,545560.958537475 173601.908247353))",132,89194e6de63ffff
"POLYGON ((529325.19016098 198559.500198155,529182.937418856 198447.082495317,529217.983884087 198253.807300551,529395.284334558 198172.953818532,529537.534232024 198285.374952244,529502.486523687 198478.646137222,529325.19016098 198559.500198155))",133,89195db5d23ffff
"POLYGON ((522744.893585633 167464.688782943,522602.30816931 167351.69145498,522637.35614762 167157.91598658,522814.991369937 167077.141380152,522957.574409878 167190.141810063,522922.525129168 167383.913322533,522744.893585633 167464.688782943))",134,89194ad88abffff
"POLYGON ((516089.933392775 191639.8606193,515947.357376932 191527.241516258,515982.365336396 191333.728472252,516159.950392965 191252.838716922,516302.523775345 191365.460987402,516267.514527809 191558.970085059,516089.933392775 191639.8606193))",135,89195dae5abffff
"POLYGON ((507755.710162312 189040.262744166,507612.933772909 188927.543123214,507647.909772 188733.897198311,507825.663442326 188652.975183233,507968.436984576 188765.698308883,507933.459703669 188959.339945033,507755.710162312 189040.262744166))",136,89195dac60bffff
"POLYGON ((530611.474630145 156418.359335059,530469.000055072 156305.219925545,530504.099474551 156111.373572248,530681.674588974 156030.671216366,530824.146276011 156143.814169363,530789.045736682 156337.655934884,530611.474630145 156418.359335059))",137,89194ac0e57ffff
"POLYGON ((504852.569364134 183428.158880301,504709.699854461 183315.323243449,504744.670761744 183121.565379748,504922.512618191 183040.647785765,505065.379323447 183153.487018958,505030.406976701 183347.240249909,504852.569364134 183428.158880301))",138,89195dade27ffff
"POLYGON ((541392.586887345 164314.528206017,541250.374934004 164201.593911381,541285.4922662 164007.975508896,541462.82275014 163927.295686943,541605.031831666 164040.233645497,541569.91307737 164233.847420429,541392.586887345 164314.528206017))",139,89194ad5427ffff
"POLYGON ((539737.978324419 189556.887690718,539595.886826285 189444.376014641,539630.979860826 189251.086621521,539808.165629221 189170.312918313,539950.25343662 189282.827059416,539915.158517077 189476.111719955,539737.978324419 189556.887690718))",140,89194e682a7ffff
"POLYGON ((541939.787653915 172056.255205127,541797.640723778 171943.462750356,541832.762327564 171749.966035371,542010.032655 171669.265562729,542152.176907221 171782.061343353,542117.05350993 171975.554270865,541939.787653915 172056.255205127))",141,89194ad294bffff
"POLYGON ((509894.100608742 189843.557169234,509751.378534356 189730.873262239,509786.36293287 189537.268344533,509964.070747381 189456.350760405,510106.789993596 189569.037922921,510071.804253462 189762.639414158,509894.100608742 189843.557169234))",142,89195dac4cfffff
"POLYGON ((545018.527869954 167636.894923015,544876.416238183 167524.039290988,544911.545030586 167330.508027748,545088.786497973 167249.836444863,545230.894068578 167362.696149802,545195.763235726 167556.22398036,545018.527869954 167636.894923015))",143,89194ad70b7ffff
"POLYGON ((542712.99238127 187491.528107914,542570.957302079 187379.005115688,542606.066450726 187185.725275623,542783.212159519 187104.972199511,542925.244727199 187217.498455989,542890.134309477 187410.774401007,542712.99238127 187491.528107914))",144,89194e68123ffff
"POLYGON ((531246.226297868 200519.494665712,531104.027319447 200407.123620616,531139.079547634 200213.89732852,531316.331887464 200133.046091132,531458.526735608 200245.420185183,531423.473686934 200438.642593249,531246.226297868 200519.494665712))",145,89195db4ed7ffff
"POLYGON ((506904.796134769 190138.528794775,506762.008266933 190025.822096868,506796.980021913 189832.181415446,506974.740814455 189751.25149075,507117.525802476 189863.96162853,507082.552877777 190057.598251256,506904.796134769 190138.528794775))",146,89195daf323ffff
"POLYGON ((520857.419366363 179699.756193252,520714.870066745 179586.961221699,520749.905404401 179393.332503858,520927.491168679 179312.502768114,521070.037519108 179425.301070139,521035.001102775 179618.925837564,520857.419366363 179699.756193252))",147,89194adb5a3ffff
"POLYGON ((547361.978618072 169055.294888509,547219.925224426 168942.478306436,547255.065887794 168748.990833478,547432.259279031 168668.325191311,547574.307744533 168781.146799529,547539.16589776 168974.630587849,547361.978618072 169055.294888509))",148,89194e6db27ffff
"POLYGON ((546711.292196476 161894.775383456,546569.179823699 161781.836605941,546604.320664304 161588.256676015,546781.574887214 161507.619428394,546923.68435712 161620.561551315,546888.542500423 161814.137576932,546711.292196476 161894.775383456))",149,89194ad40bbffff
"POLYGON ((518511.104718558 180056.935617597,518368.507164522 179944.131920741,518403.533734709 179750.481899991,518581.158938297 179669.639638991,518723.753590541 179782.446760297,518688.725940995 179976.092718272,518511.104718558 180056.935617597))",150,89194adb087ffff
"POLYGON ((533352.109580705 189807.992936184,533209.885728927 189695.446742605,533244.956479812 189502.094305961,533422.252356654 189421.292017902,533564.473373441 189533.841613456,533529.401348383 189727.190095214,533352.109580705 189807.992936184))",151,89194e69343ffff
"POLYGON ((540160.826184799 188123.06969017,540018.736036367 188010.537064887,540053.834721816 187817.235737969,540231.024533887 187736.470822738,540373.11176223 187849.006795522,540338.012098585 188042.304336159,540160.826184799 188123.06969017))",152,89194e68303ffff
"POLYGON ((543338.670027795 180468.343472313,543196.607180478 180355.70475833,543231.728520324 180162.337312079,543408.913320131 180081.612997133,543550.971899206 180194.256063369,543515.850482305 180387.618757299,543338.670027795 180468.343472313))",153,89194e6d657ffff
"POLYGON ((555039.762754259 184883.677284778,554897.978112244 184771.19056737,554933.135482207 184578.014975891,555110.078745095 184497.330066328,555251.860556841 184609.820176027,555216.701935974 184802.991803112,555039.762754259 184883.677284778))",154,89194e619afffff
"POLYGON ((550257.388859838 184406.562433855,550115.498293532 184294.039006574,550150.635353149 184100.804720779,550327.664189246 184020.097906122,550469.552023621 184132.624797435,550434.413847207 184325.855051409,550257.388859838 184406.562433855))",155,89194e6f433ffff
"POLYGON ((534628.162783739 189049.047925419,534485.963302121 188936.498206894,534521.03661324 188743.151414518,534698.310763631 188662.357541196,534840.507739585 188774.909825071,534805.433503169 188968.252547745,534628.162783739 189049.047925419))",156,89194e69333ffff
"POLYGON ((552696.638533882 180813.464540413,552554.780732658 180700.893899722,552589.937718963 180507.639061735,552766.953557436 180426.959451066,552908.810473536 180539.535317521,552873.653200799 180732.786338902,552696.638533882 180813.464540413))",157,89194e6e20fffff
"POLYGON ((513800.688251874 175444.951734332,513657.959904565 175332.033231444,513692.970284704 175138.264085945,513870.710310294 175057.417738662,514013.435816041 175170.33972826,513978.424137776 175364.104578551,513800.688251874 175444.951734332))",158,89194ad901bffff
"POLYGON ((510796.959692793 171296.267823196,510654.140061272 171183.257242336,510689.142956681 170989.394309892,510866.966886086 170908.546938317,511009.783703707 171021.561198646,510974.779405862 171215.419151201,510796.959692793 171296.267823196))",159,89195d36883ffff
"POLYGON ((528894.248715386 196451.037232008,528751.972591313 196338.583678083,528787.020617327 196145.275410977,528964.345275665 196064.425001434,529106.616744666 196176.882711896,529071.567924551 196370.186803237,528894.248715386 196451.037232008))",160,89195db5937ffff
"POLYGON ((509207.9364059 175577.311043957,509065.108359796 175464.36769837,509100.097897192 175270.553718111,509277.917166782 175189.687036042,509420.742475529 175302.63438718,509385.75125645 175496.444675335,509207.9364059 175577.311043957))",161,89195d361c3ffff
"POLYGON ((505362.31991772 176080.647849737,505219.413879533 175967.689638314,505254.390249241 175773.839586666,505432.273430243 175692.952278266,505575.176142443 175805.914555207,505540.198935765 175999.760167079,505362.31991772 176080.647849737))",162,89195d36273ffff
"POLYGON ((545893.678714268 181609.507424771,545751.678544416 181496.904603444,545786.801502399 181303.585923395,545963.925131257 181222.874541683,546105.922239458 181335.480907286,546070.798780461 181528.795110466,545893.678714268 181609.507424771))",163,89194e6d4d3ffff
"POLYGON ((545887.697264553 178065.471913804,545745.67586287 177952.806779893,545780.806736868 177759.432912096,545957.960149709 177678.728176613,546099.978652345 177791.396703419,546064.846621334 177984.766563121,545887.697264553 178065.471913804))",164,89194e6d0abffff
"POLYGON ((527042.731540549 179726.199378717,526900.315676509 179613.443806975,526935.375037646 179419.885059178,527112.851514876 179339.085879151,527255.264784098 179451.844764286,527220.204188676 179645.399509066,527042.731540549 179726.199378717))",165,89195da4b23ffff
"POLYGON ((521681.479088999 168837.426487128,521538.879374515 168724.446445738,521573.921743226 168530.679941552,521751.565265654 168449.89711039,521894.162149297 168562.880317449,521859.118340353 168756.64321128,521681.479088999 168837.426487128))",166,89194ad88dbffff
"POLYGON ((523626.012502032 177906.581334357,523483.510965618 177793.772671477,523518.557046891 177600.150465089,523696.104759038 177519.340748925,523838.604439386 177632.152719425,523803.557235113 177825.771111108,523626.012502032 177906.581334357))",167,89194ada00fffff
